epoch,train_loss,val_loss
458,0.0017842778621949644,0.003246632870286703
459,0.0017128229592344724,0.0010303080780431628
460,0.0017598275080672465,0.0048912642523646355
461,0.002195155992618917,0.0047450317069888115
462,0.0019779537087742938,0.0010810218518599868
463,0.001896368396046455,0.00216884259134531
464,0.0021653015319316182,0.0026494108606129885
465,0.0018035420568291254,0.003966401796787977
466,0.0025476820204251758,0.0060906256549060345
467,0.0020513202168028024,0.0010611364850774407
468,0.0015269600359412532,0.002745814621448517
469,0.0017910626441638062,0.0010575054911896586
470,0.0015192829778243322,0.0008813664317131042
471,0.0014046886420449785,0.0011573971714824438
472,0.0017335036488172288,0.0025360805448144674
473,0.0014546926037534529,0.0012539990711957216
474,0.0018336979580150607,0.0016312989173457026
475,0.0016835976766742533,0.001167365233413875
476,0.0019091994490736397,0.005848537664860487
477,0.001778322412064881,0.0023267909418791533
478,0.0015148930736662198,0.0012381328269839287
479,0.0016829053553616784,0.0009067983482964337
480,0.001718344906597243,0.0014066953444853425
481,0.0018381528267733909,0.001145059010013938
482,0.0015638755558029516,0.0009853772353380919
483,0.001436956144971191,0.004376695025712252
484,0.0018679791483009467,0.0009524112683720887
485,0.0018885697215106727,0.0010146399727091193
486,0.0017981666545286619,0.002108049811795354
487,0.0015643031044116167,0.0051493258215487
488,0.0024961314708586237,0.00958949513733387
489,0.004855607080874809,0.06585215777158737
490,0.009587345502950484,0.001575412810780108
491,0.0025128698641007454,0.002092514419928193
492,0.0022769500598466643,0.001273959525860846
493,0.0024833492698235204,0.010610085912048817
494,0.0025932686257874593,0.0010656866943463683
495,0.001711041216670613,0.0011013341136276722
496,0.001714952198502336,0.001388499396853149
497,0.0015119474719540449,0.000994200585409999
498,0.0015701203222609668,0.0010107237612828612
499,0.0017375073748553405,0.001044721808284521
